model_key,family,dataset,formula,n,n_coef,coef_max_abs,coef_max_rel,se_max_rel,tstat_max_rel,pval_max_abs,wall_pystat_s,wall_r_s,speedup_vs_r,r2_pystat,r2_r,r2_abs_diff,deviance_pystat,deviance_r,deviance_rel_diff,n_iter
ols,gaussian,california_housing,MedHouseVal ~ MedInc + HouseAge + AveRooms + AveBedrms + Population + AveOccup + Latitude + Longitude,20640,9,2.8421709430404007e-13,2.9897164392097956e-11,3.049833283358172e-14,2.9866694042579956e-11,1.4052869978797844e-11,0.0026960521936416626,0.0030000000000000027,1.1127381016862978,0.606232685199805,0.6062326851998048,2.220446049250313e-16,,,,
glm_binomial,binomial,california_housing,high_value ~ MedInc + HouseAge + AveRooms + Population,20640,5,1.568078999980571e-11,1.59913674934441e-11,6.194844467441526e-10,6.03493062720121e-10,1.219045480879699e-13,0.006277190521359444,0.019000000000000017,3.0268318183666043,,,,19574.58738393611,19600.62298885244,0.0013283049692419688,6
glm_poisson,poisson,california_housing,pop_count ~ MedInc + HouseAge + AveOccup,20640,4,5.329070518200751e-15,9.162231253679755e-14,1.2912197353707216e-08,1.2912193030559872e-08,1.5661313669973396e-57,0.003925275057554245,0.016000000000000014,4.076147471298297,,,,117276.83123985073,117276.83123985073,0.0,5
glm_gamma,gamma,airquality,Ozone ~ Solar.R + Temp + Wind,111,4,2.942091015256665e-15,6.5183257746538994e-15,0.006298283620309106,0.006258863522702164,0.002949994509194309,0.0007550548762083054,0.0,,,,,25.8625842504659,25.862584250465893,2.7473771718976627e-16,7
glm_negbin,negative.binomial,quine,Days ~ Eth + Sex + Age + Lrn,146,7,1.3750300126957882e-05,0.00015806993872377736,7.615317970880762e-07,0.0001579845443442393,0.0022634790641375274,0.005173047073185444,0.0030000000000000027,0.5799289968866785,,,,167.9518129282577,167.9518004093353,7.453878060910033e-08,7
